chunk;assetRecord;slot;idHex;textEN;textFR;status
80;163;291;442d8c4852c156de;The glaciers on Ganymede are not actually burning.;Les glaciers de Ganymède ne brûlent pas vraiment.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;292;47708d4850cd56de;Come on now, how was anyone suppose to know the anomaly was a footprint to time traveling vessel?;Allez, comment quelqu'un aurait-il pu savoir que l'anomalie était la trace d'un vaisseau voyageant dans le temps ?;TRANSLATED_PRODUCTION
80;163;293;457b8c1a09ca58de;I don't know what you're talking about, I'm a proffessional time traveler.;Je ne vois pas de quoi tu parles, je suis un voyageur temporel professionnel.;TRANSLATED_PRODUCTION
80;163;294;442c894902c959de;It's all over the Station, drawers and desk holders.;Il y en a partout : tiroirs, porte-documents...;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;295;452add1b059b5ade;Why have medical beds in such close proximity to Security and the Habitat?;Pourquoi des lits médicaux si près de la Sécurité et de l'Habitat ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;296;1271894a079d5ade;Yes, let's go sailing.;Oui, allons naviguer.;TRANSLATED_PRODUCTION
80;163;297;442a8841579e5bde;This is the transport cruiser Juno.;Ici le croiseur de transport Juno.;TRANSLATED_PRODUCTION
80;163;298;17288c4904c85bde;Try and contain your enthusiasm.;Contiens ton enthousiasme.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;299;1679824009c85bde;You know what I mean.;Tu vois ce que je veux dire.;TRANSLATED_PRODUCTION
80;163;300;422c824c52c05cde;That's a technicality.;C'est un détail technique.;TRANSLATED_PRODUCTION
80;163;301;117a8d4e03c15cde;Hey, that's really more of a technicality.;Hé, c'est vraiment juste un détail technique.;TRANSLATED_PRODUCTION
80;163;302;162bda4155cd5cde;Besides, if we talking technically, I was still captain when the Astraea arrived and destroyed the Kronos.;Et puis, si on veut être technique, j'étais toujours capitaine quand l'Astraea est arrivée et a détruit le Kronos.;TRANSLATED_PRODUCTION
80;163;303;462c8a1b529a5dde;Suppose that's one of looking at it, yeah.;C'est une façon de voir les choses, oui.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;304;4371891f559b5dde;Not my finest hour.;Pas ma grande heure;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;305;1170831b059a5ede;A memory archive and a physical object are not the same.;Une archive mémoire et un objet physique, ce n'est pas la même chose.;TRANSLATED_PRODUCTION
80;163;306;4d71df4c539e5ede;You know, without the Kronos network restoring you is a muhc bigger ordeal.;Tu sais, sans le réseau du Kronos, te restaurer est une opération bien plus compliquée.;TRANSLATED_PRODUCTION
80;163;307;422fdd4a549c5fde;[sigh];[soupir];TRANSLATED_PRODUCTION
80;163;308;4c7c891809ca5fde;Anyway, what I'm more worried about now is the 'when'.;"Quoi qu'il en soit, ce qui m'inquiète davantage maintenant, c'est le ""quand"".";GLYPH_SAFE_REVISED
80;163;309;11288f1f54ce5fde;I'm sorry?;Pardon ?;TRANSLATED_PROPAGATED
80;163;310;157fdd18549a09df;I see.;Vu.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;311;412b8f4b549a09df;We are quite a bit into the future, are you not curious?;Nous sommes très loin dans le futur, tu n'es pas curieux ?;TRANSLATED_PRODUCTION
80;163;312;402d8d4906c809df;Technically we no longer have 'day jobs'.;"Techniquement, nous n'avons plus de ""boulot"".";GLYPH_SAFE_REVISED
80;163;313;17798b4155990adf;Is your mental health still compromised?;Votre santé mentale reste compromise ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;314;427a8a48009a0adf;I see that we did not leave them behind.;Je vois que nous ne les avons pas laissés derrière.;TRANSLATED_PRODUCTION
80;163;315;152f824e50c80adf;Well you're technically captain of the Astraea.;Enfin, techniquement, tu es capitaine de l'Astraea.;TRANSLATED_PRODUCTION
80;163;316;427f894953ca0adf;It's called being young at heart.;Ça s'appelle rester jeune dans sa tête.;TRANSLATED_PRODUCTION
80;163;317;15288c41029e0bdf;Exactly.;Exact.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;318;162c894c05990cdf;Could be worse.;Ça pourrait être pire.;TRANSLATED_PRODUCTION
80;163;319;112cd94b009a0cdf;My memory archive seems to be drawing a blank.;Mon archive mémoire semble ne rien retrouver.;TRANSLATED_PRODUCTION
80;163;320;437f8f1a529d0cdf;Yes, to remember me by.;Oui, pour que tu aies un souvenir de moi.;TRANSLATED_PRODUCTION
80;163;321;162ddf4b03c90ddf;I remember. You were unhappy about us being separated.;Je me souviens. Tu étais contrariée à l'idée qu'on soit séparés.;TRANSLATED_PRODUCTION
80;163;322;4c7c8f4c04ce0ddf;That is if you can ever find the remote for it...;Si seulement vous trouvez la télécommande...;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;323;122cdf1857c00edf;I see the toy dinosaurs were not left behind.;Je vois que les dinosaures-jouets n'ont pas été laissés derrière.;TRANSLATED_PRODUCTION
80;163;324;427e8c1c57cd0edf;Let's just call it 'proud mentor'.;"Appelons ça simplement ""mentor fier"".";GLYPH_SAFE_REVISED
80;163;325;112dde4102cc56df;Let's just call it 'proud mentor'.;"Appelons ça simplement ""mentor fier"".";GLYPH_SAFE_REVISED
80;163;326;47718a4854c059df;My thoughts exactly.;C'est exactement ce que je pensais.;TRANSLATED_PRODUCTION
80;163;327;157c8a4a07cb59df;I think understand now why you would want a reminder.;Je crois comprendre maintenant pourquoi tu voudrais un souvenir.;TRANSLATED_PRODUCTION
80;163;328;17788c1a549a5adf;Okay, I'm going to take that as a yes.;Bon, je prends ça pour un oui.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;329;4d7edd4d03c15bdf;Did you ever hike the Valles Marineris during your time at the Academy?;Tu as déjà parcouru Valles Marineris pendant tes années à l'Académie ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;330;457fdf1f04cc5bdf;Can I assume you've been maintaining the recommended exercise routine for extended duty astronauts?;Je suppose que tu suis l'exercice recommandé aux astronautes en mission longue durée ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;331;4779834e529d5cdf;So not only does it fix everything it also survives everything.;Donc non seulement ça répare tout, mais ça survit aussi à tout.;TRANSLATED_PRODUCTION
80;163;332;477a8c4d03cb5ddf;On a scale of one to--;Échelle de un à--;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;333;157b8d4a09c15edf;I've found the Tram Release Control.;J'ai trouvé la commande du tram.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;334;5602405b1dc90255;One of my upper extremities. Or, more accurately, what's left of it.;L'un de mes membres supérieurs. Ou plus exactement ce qu'il en reste;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;335;5902405b1dc90255;See, there you go. You found one. Now just repeat that a few hundred more times and you'll start to get an idea of what it took to patch you up.;Tu vois en voilà un. Maintenant répète ça encore quelques centaines de fois et tu commenceras à comprendre ce qu'il m'a fallu pour te rafistoler;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;336;5d02405b1dc90255;You're right, that's Adam.;Tu as raison, c'est Adam.;TRANSLATED_PRODUCTION
80;163;337;5e02405b1dc90255;It's unfortunate that everyone aboard the Astraea suffered such a dreadful fate.;C'est regrettable que tous ceux qui se trouvaient à bord de l'Astraea aient connu un sort aussi terrible.;TRANSLATED_PRODUCTION
80;163;338;5f02405b1dc90255;Isn't this one of your old toy dinosaurs? From the Kronos II?;C'est pas ton vieux dinosaure-jouet du Kronos II ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;339;5803405b1dc90255;Not an especially pleasant end.;Pas une fin particulièrement agréable.;TRANSLATED_PRODUCTION
80;163;340;5a03405b1dc90255;Honestly, right now, I'm just so glad to have you back.;Franchement, je suis surtout si heureuse de te revoir.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;341;5b03405b1dc90255;An E-V-A helmet from aboard the Astraea. The visor's been fractured.;Un casque EVA provenant de l'Astraea. La visière est fissurée.;TRANSLATED_PRODUCTION
80;163;342;5c03405b1dc90255;It's a lot to take in, I know.;Je sais, ça fait beaucoup.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;343;5d03405b1dc90255;Hell I've been here nearly four months and still haven't managed to wrap my head 'round it all.;Bon sang, ça fait presque quatre mois que je suis ici et j'arrive toujours pas à tout assimiler;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;344;5e03405b1dc90255;It's funny, the things you wind up missing most.;C'est drôle, les choses qui finissent par nous manquer le plus.;TRANSLATED_PRODUCTION
80;163;345;5f03405b1dc90255;Must be an error in its Vocal Processing algorithms.;Une erreur dans ses algorithmes de traitement vocal.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;346;5608405b1dc90255;Your bulldog statue, quite impressive it survived all this time.;Ta statue de bulldog a survécu tout ce temps. Impressionnant.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;347;5808405b1dc90255;Apollo is a tactical A.I. Surrender isn't a part of his programming.;Apollo est une IA tactique. Se rendre n'est pas dans son programme.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;348;5908405b1dc90255;How many hours did we burn playing that stupid game?;Combien d'heures a-t-on perdues sur ce fichu jeu ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;349;5a08405b1dc90255;Maybe you're right.;Peut-être bien;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;350;5b08405b1dc90255;Even if he'd had the choice, he still probably would've stayed behind.;Même s'il avait eu le choix, il serait probablement resté derrière.;TRANSLATED_PRODUCTION
80;163;351;5c08405b1dc90255;The scanner is of limited use, now that I no longer have access to the Atlas Database. I'm sure I can manage without it.;Le scanner sert peu sans accès à la base Atlas. Je suis sûr de pouvoir m'en passer.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;352;5d08405b1dc90255;Apollo was simply adhering to his protocols. He had no choice but to stay with the ship.;Apollo suivait ses protocoles. Il n'avait d'autre choix que de rester avec le vaisseau.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;353;5e08405b1dc90255;Is this part of my data scanner?;Ça fait partie du scanner ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;354;5f08405b1dc90255;I mean... I'm sure I'd have been able to dig up a replacement eventually, but I honestly just didn't want to wait any longer to boot you up.;Enfin... j'aurais fini par trouver une pièce, mais honnêtement je ne voulais plus attendre pour te remettre en ligne.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;355;5609405b1dc90255;He gave me that A.I. core when you started breaking down. Helped me keep your memory intact. If he hadn't done that, you'd have...;Il m'a donné ce coeur d'IA quand tu as commencé à tomber en panne. Ça m'a permis de préserver ta mémoire. Sans ça, tu aurais...;GLYPH_SAFE_REVISED
80;163;356;5709405b1dc90255;Yeah, she's been singing that song since we got here.;Oui, elle répète ça depuis qu'on est arrivés.;TRANSLATED_PRODUCTION
80;163;357;5909405b1dc90255;Either way, reconstructing your shell seems to have removed that particular... feature from your architechture. We've cut your strings, so to speak.;Quoi qu'il en soit, reconstruire ton châssis a supprimé cette particularité de ton architecture. On a coupé tes ficelles, si on peut dire.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;358;5a09405b1dc90255;Jack...;Jack...;TRANSLATED_PROPAGATED
80;163;359;5d09405b1dc90255;Two thousand three hundred forty seven, approximately.;Environ deux mille trois cent quarante-sept.;TRANSLATED_PRODUCTION
80;163;360;580a405b1dc90255;Really. Not how I remember it. Must be a glitch in your memory.;Vraiment ? Pas dans mon souvenir. Ta mémoire doit buguer.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;361;590a405b1dc90255;Curious...;Curieux...;TRANSLATED_PRODUCTION
80;163;362;5a0a405b1dc90255;Well, winning never gets old, Jack.;Bon gagner ne se démode jamais Jack;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;363;5b0a405b1dc90255;True... but I won the majority of our games.;Vrai... mais j'ai gagné la plupart.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;364;5d0a405b1dc90255;You always wanted to play just one more game.;Tu voulais toujours faire encore une partie.;TRANSLATED_PRODUCTION
80;163;365;5e0a405b1dc90255;This looks familiar.;Ça semble familier;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;366;5f0a405b1dc90255;I know, right? Shame we're missing the goal. We could go a few rounds.;Je sais, hein ? Dommage qu'il manque la cible. On aurait pu jouer.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;367;560b405b1dc90255;What, that? No, that's more of a preventative measure.;Quoi, ça ? Non, c'est plutôt une mesure préventive.;TRANSLATED_PRODUCTION
80;163;368;570b405b1dc90255;Preventative?;Préventive ?;TRANSLATED_PRODUCTION
80;163;369;590b405b1dc90255;You've seen how spotty some of the equipment is around here. I'm not about to get stuck inside that thing if it breaks.;Tu as vu à quel point certains équipements ici sont capricieux. Je ne vais pas risquer de rester coincée là-dedans si ça tombe en panne.;TRANSLATED_PRODUCTION
80;163;370;5a0b405b1dc90255;Problems with your sleep chamber?;Des problèmes avec ta chambre de sommeil ?;TRANSLATED_PRODUCTION
80;163;371;5e0b405b1dc90255;Yeah... well, here's hoping.;Oui... enfin, espérons.;TRANSLATED_PRODUCTION
80;163;372;560c405b1dc90255;See what I mean?;Tu vois ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;373;570c405b1dc90255;How peculiar.;Étrange.;TRANSLATED_PRODUCTION
80;163;374;580c405b1dc90255;Ever since I got it back, it's been counting words that aren't even curses.;Depuis son retour, il compte même des mots qui ne sont pas des jurons.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;375;5a0c405b1dc90255;At least you can still monitor your swear count.;Au moins, tu peux compter tes gros mots.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;376;5b0c405b1dc90255;Well... sort of. That thing's not quite... right anymore.;Enfin... presque. Ce truc n'est plus vraiment... normal.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;377;5c0c405b1dc90255;Not that I couldn't, mind you.;Pas que je puisse pas, hein.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;378;5d0c405b1dc90255;Don't get any ideas.;Pas d'idées folles;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;379;5e0c405b1dc90255;How so?;Comment;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;380;5a0d405b1dc90255;Of course I'm joking. I would never use duct tape to fix you.;Bien sûr que je plaisante. Jamais de ruban adhésif sur toi.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;381;5b0d405b1dc90255;I gotta say, Jack, I really missed your particular brand of gullibility.;Je dois dire, Jack, ta naiveté bien à toi m'avait vraiment manqué.;GLYPH_SAFE_REVISED
80;163;382;5d0d405b1dc90255;You are... joking, right?;Tu plaisantes, pas vrai ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;383;5e0d405b1dc90255;Kidding, Jack. Kidding.;Je plaisante, Jack.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;384;5f0d405b1dc90255;Ah. Well. Good then.;Ah. Bon. Tant mieux.;TRANSLATED_PRODUCTION
80;163;385;560e405b1dc90255;What do you think is holding your shell together right now?;À ton avis, qu'est-ce qui tient ton châssis ensemble ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;386;570e405b1dc90255;Liv... I know this might be difficult for you to hear, but duct tape can't actually fix everything.;Liv... je sais que c'est dur à entendre, mais le ruban adhésif ne peut pas tout réparer.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;387;580e405b1dc90255;Don't suppose it matters, really. It's not like we're going anywhere.;Peu importe. Ce n'est pas comme si on allait quelque part.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;388;590e405b1dc90255;What happened to all the duct tape on your suit?;Où est passé le ruban adhésif de ta tenue ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;389;5a0e405b1dc90255;Ahh, the locking ring was jammed.;Ah, la bague était bloquée.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;390;5b0e405b1dc90255;I couldn't get it off without breaking the assembly.;Je n'ai pas pu l'enlever sans casser l'ensemble.;TRANSLATED_PRODUCTION
80;163;391;5c0e405b1dc90255;Not that I couldn't, mind you...;Pas que je puisse pas, hein...;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;392;5d0e405b1dc90255;What happened to your helmet?;Qu'est devenu ton casque ?;QUESTION_QA_REVISED
80;163;393;5e0e405b1dc90255;I'm just kidding.;Je plaisante.;TRANSLATED_PRODUCTION
80;163;394;5f0e405b1dc90255;I wouldn't really try to fix your shell with duct tape.;J'éviterais de réparer ton châssis au ruban adhésif.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;395;560f405b1dc90255;I admit, I never expected you to keep it for as long as you did.;Je l'avoue, je pensais pas que tu le garderais aussi longtemps.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;396;570f405b1dc90255;It was my first week on a new station. Farther out than I'd ever been. I guess it just... made me feel a little more at home.;C'était ma première semaine ici, plus loin que jamais. Je crois que ça me donnait... un peu l'impression d'être chez moi.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;397;580f405b1dc90255;Hey, we British are just stubborn that way. Can't keep us down.;Nous les Britanniques, on est têtus. On nous abat pas.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;398;590f405b1dc90255;It was, yes. When I found it in the cargo bay, I thought it seemed like something a person of your geologic expertise might appreciate.;Oui. Quand je l'ai trouvé dans la baie de chargement, je me suis dit que quelqu'un avec ton expertise géologique apprécierait.;QA_REVISED
80;163;399;5a0f405b1dc90255;That was what? Our first week together?;C'était quoi ? Notre première semaine ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;400;5c0f405b1dc90255;Rhetorical question, Jack.;Question rhétorique, Jack.;TRANSLATED_PRODUCTION
80;163;401;5d0f405b1dc90255;I gave this to you back on the Kronos.;Je t'ai donné ça sur le Kronos.;TRANSLATED_PRODUCTION
80;163;402;5e0f405b1dc90255;So I've noticed.;J'avais remarqué;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;403;5f0f405b1dc90255;That's together, of course. Not counting all the time you had to spend practicing.;Ensemble, bien sûr. Sans compter tout le temps que tu as passé à t'entraîner.;TRANSLATED_PRODUCTION
80;163;404;5602415b1dc90255;You think?;Tu crois ?;TRANSLATED_PRODUCTION
80;163;405;5802415b1dc90255;He just... refused to leave.;Il a juste refusé de partir.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;406;5902415b1dc90255;I wouldn't be surprised if he managed to find some way to remain functional.;Ça ne m'étonnerait pas qu'il ait trouvé un moyen de rester fonctionnel.;TRANSLATED_PRODUCTION
80;163;407;5a02415b1dc90255;I understand, but--;Je comprends mais--;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;408;5b02415b1dc90255;Is it possible Apollo might still be online?;Apollo pourrait encore être en ligne ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;409;5d02415b1dc90255;Well I wasn't about to go anywhere without you, was I?;J'allais tout de même pas partir sans toi, pas vrai ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;410;5603415b1dc90255;Besides, Juno has this entire hab locked down tight. I couldn't have left if I wanted to.;Et puis Juno a verrouillé tout l'Habitat. Je n'aurais pas pu partir même si je l'avais voulu.;TRANSLATED_PRODUCTION
80;163;411;5803415b1dc90255;I must admit, I am a little surprised you've remained in isolation for this long.;Je dois dire que je suis surprise que vous soyez restée isolée si longtemps.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;412;5a03415b1dc90255;"I'm thinking it was some sort of latent security protocol. Meant to fry all your systems in case you ever got cut off from the KRONOS II's network. ATLAS protecting their, ""investment.""";Je pense à un protocole de sécurité latent, prévu pour griller tes systèmes si le KRONOS II te coupait du réseau. ATLAS protégeait son « investissement ».;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;413;5b03415b1dc90255;You really don't know what happened to me?;Tu sais vraiment pas ce qui m'est arrivé ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;414;5c03415b1dc90255;Not for certain. Though my current running theory is that your shell tried to self-destruct.;Pas avec certitude. Ma théorie actuelle, c'est que ton châssis a tenté de s'autodétruire.;TRANSLATED_PRODUCTION
80;163;415;5e03415b1dc90255;I'm afraid I'm unable to answer that question at this time.;Désolée, je ne peux pas répondre pour le moment.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;416;5708415b1dc90255;The last thing I remember is the rescue pilot contacting us over comms.;Mon dernier souvenir : le pilote de secours nous contactait par radio.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;417;5b08415b1dc90255;I was not aware of any such protocol.;J'ignorais ce protocole.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;418;5d08415b1dc90255;Self-destruct?;Autodétruire ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;419;5709415b1dc90255;Makes perfect sense.;C'est très logique.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;420;5809415b1dc90255;Don't start, Juno. You tricked us into thinking you were human.;Juno, vous nous avez fait croire que vous étiez humaine.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;421;5909415b1dc90255;It was just a bit of vocal modulation.;C'était qu'un peu de modulation vocale;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;422;5b09415b1dc90255;You're welcome, by the way.;Au passage, de rien.;TRANSLATED_PRODUCTION
80;163;423;5c09415b1dc90255;Not really, no.;Pas vraiment;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;424;5e09415b1dc90255;I meant how did we get here. To this habitat.;Je veux dire : comment est-on arrivés ici ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;425;560a415b1dc90255;How exactly did we get here?;Comment est-on arrivés ici ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;426;580a415b1dc90255;I tried to get him to come with us.;J'ai essayé de l'amener avec nous.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;427;5d0a415b1dc90255;What about Apollo? Where is he?;Et Apollo ? Où est-il ?;TRANSLATED_PRODUCTION
80;163;428;5e0a415b1dc90255;This garb's a bit more form over function, but I suppose you don't really need an EVA suit if you're not gonna be going out in the vac.;Cette tenue privilégie un peu le style, mais une combinaison EVA sert peu si vous ne sortez pas dans le vide.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;429;560b415b1dc90255;You're not wearing your Kronos uniform.;Tu portes pas ton uniforme du Kronos.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;430;570b415b1dc90255;And thank god. That old suit was falling apart.;Tant mieux. Cette vieille tenue se défaisait.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;431;5a0b415b1dc90255;Thank you Liv.;Merci, Liv.;TRANSLATED_PRODUCTION
80;163;432;5d0b415b1dc90255;I just barely managed to save your core memory. Luckily kept you alive long enough for me to work out how to fix you.;J'ai tout juste sauvé ta mémoire centrale. Ça t'a gardé en vie assez longtemps pour que je trouve comment te réparer.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;433;5e0b415b1dc90255;Yeah. It was one of the few bits I couldn't fix.;Oui. Un des rares trucs que j'ai pas réparés.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;434;560c415b1dc90255;Must've broken off when we made the jump. Stayed in the past.;Elle a dû se détacher pendant le saut, restant dans le passé.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;435;580c415b1dc90255;That's it. Seeing it from here, I almost can't believe we survived.;C'est ça. Vu d'ici, j'ai presque du mal à croire qu'on ait survécu.;TRANSLATED_PRODUCTION
80;163;436;590c415b1dc90255;What happened to the fore section?;Qu'est-il arrivé à l'avant ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;437;5b0c415b1dc90255;Please. You saved my life how many times? The very least I could do was return the favor.;Tu m'as sauvé combien de fois ? Je pouvais au moins te rendre la pareille.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;438;5d0c415b1dc90255;I tried to get him to come with us. Stubborn bastard refused to abandon the Astraea. Said it was his duty to protect the ship. Even if that meant going down along with it.;J'ai essayé de le faire venir. Ce vieux têtu a refusé d'abandonner l'Astraea : son devoir était de la protéger, même en sombrant avec elle.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;439;560d415b1dc90255;Probably.;Probable.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;440;5a0d415b1dc90255;Now it seems like every time I come back to this window, a few more of her lights have gone out.;Chaque fois que je reviens à cette fenêtre, quelques lumières de plus semblent s'éteindre.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;441;5d0d415b1dc90255;No telling. The Astraea was in pretty bad shape even before we made the jump.;Impossible à dire. L'Astraea était déjà mal en point avant notre saut.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;442;5e0d415b1dc90255;Well... it worked.;Bon, ça a marché.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;443;5f0d415b1dc90255;Just like the one we had back home on the Kronos. Save for one minor difference.;Exactement comme celle qu'on avait chez nous sur le Kronos. À une petite différence près.;TRANSLATED_PRODUCTION
80;163;444;560e415b1dc90255;Well that's all right. Bound to be a few gaps in your memory archive.;C'est bon. Ton archive mémoire aura forcément quelques trous.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;445;570e415b1dc90255;Basically, we were picked up by a rescue shuttle and brought here.;En gros, une navette de secours nous a récupérés et amenés ici.;TRANSLATED_PRODUCTION
80;163;446;5a0e415b1dc90255;Hearing a friendly voice made you more inclined to cooperate. I had to deceive you to get you to trust me.;Une voix amicale vous rendait plus coopératif. J'ai dû vous tromper pour gagner votre confiance.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;447;5e0e415b1dc90255;Believe me, I've been asking that same question for months now.;Crois-moi, je me pose la même question depuis des mois.;TRANSLATED_PRODUCTION
80;163;448;5f0e415b1dc90255;Oh. Right. Well... do you remember the rescue shuttle?;Oh. Oui. Bon, tu te souviens de la navette de secours?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;449;560f415b1dc90255;And, by the way, I'm still waiting on a thank you.;Et au fait, j'attends toujours un merci.;TRANSLATED_PRODUCTION
80;163;450;570f415b1dc90255;Yeah well you can just keep on waiting.;Oui, tu peux continuer d'attendre.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;451;580f415b1dc90255;Well when you put it that way, of course it sounds bad.;Présenté comme ça, forcément, ça sonne mal.;TRANSLATED_PRODUCTION
80;163;452;590f415b1dc90255;It's all right if you don't. Long story short, we were scooped up by a rescue shuttle and brought here.;Ce n'est pas grave. En bref, une navette de secours nous a récupérés et amenés ici.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;453;5a0f415b1dc90255;Once again I do apologize for the charade, Captain. I needed you to trust me.;Encore désolée pour la mascarade, Capitaine. Il fallait que vous me croyiez.;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;454;5b0f415b1dc90255;To get us to trust you... you lied?;Pour nous convaincre... mensonge ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;455;5c0f415b1dc90255;Juno, that was you?;Juno, c'était vous?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;456;5d0f415b1dc90255;Yeah. We got swindled.;Oui. On est arnaqués;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;457;5e0f415b1dc90255;Rescue pilot?;Pilote SOS ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;458;5f0f415b1dc90255;Do you mean this rescue pilot?;Ce pilote de secours ?;GLOBAL_DIALOGUE_CHAR_LIMITED
80;163;459;5602425b1dc90255;Well I would think not.;J'ose espérer que non.;TRANSLATED_PRODUCTION
80;163;460;5802425b1dc90255;There are scorch marks on this door as well.;Il y a aussi des brûlures sur cette porte.;GLOBAL_DIALOGUE_CHAR_LIMITED
