sourcePath;originalSize;originalSHA256;resultSize;resultSHA256;originalSections;newSectionRVA;newSectionRawOffset;newSectionVirtualSize;newSectionRawSize;translatedRows;identicalRows;xrefCount;patchOperationCount;patchDataOffset;patchDataLength
7fe333aebde7821c.dll;30208;eb833c38f9063b018b1f23e1dc15bfa65fc661c48fad5eb144721420ebd69af1;30720;d02164909cdd3d94e2acdb95fdc9d231e3198110db6e55b09782c0c3c01ba6a9;5;0xC000;30208;91;512;1;0;1;12;1434336;629
7ffeb350c6da3e2e.dll;30208;d2c0e4bac0fcb92cb07f75607b9294e8d46bc243d06bcc63c3e0c9781d3b2360;30720;fc3ea826b498326c4be1c4b77f349306648d56c8049d9d3e2cc97022921cfdf8;5;0xC000;30208;76;512;1;0;1;12;1434965;629
80072d49e0b82812.dll;35328;844f1d9828adb9725a5bcc56bf0edcd1371ac4031334bee85d034c77a8efb4a2;35840;3d1fc498eba8c14302ff7346bdd8c8a50ca4ed5630c97f972f14ad7c2460dd92;5;0xD000;35328;33;512;1;0;1;12;1435594;629
800b305251c412e9.dll;30720;1a82ba6add66e3d7cb439881919299e764f8e7c022f192333146d3dfe85128e9;31232;cc5353b7ba7f7e3518967210f9e7cc949958dec68273fe9164453ac9648fbaa5;5;0xC000;30720;127;512;1;0;1;12;1436223;629
800b305251c412ea.dll;30208;faf07213b3d3ab7a1c127a5cf21730df80cb63f497ae9554b15f9ebc1c9eb2d3;30720;f0013a70bea4e5a2dcf9f6763f5575131385b87539203f958c819a5f15bac844;5;0xC000;30208;108;512;1;0;1;12;1436852;629
800b305251c412eb.dll;30208;353523826e55ad07f2232d7724cff23ca6d1dd2a182b7451b2a16471cdffdce4;30720;9f219db13b1c211b41d4f70b00eb8d1806b3c00b707912850bc8f12c6bb5be8f;5;0xC000;30208;94;512;1;0;1;12;1437481;629
800b305251c412ec.dll;30208;67a67449020bf575eed248bbf78b3fcd61aca9da37c7801d144a27767cf17692;30720;25a709bd22e31cf95f2393a706d46e4a5fe03695b66d64bfdb1bdd81be2e8a29;5;0xC000;30208;87;512;1;0;1;12;1438110;629
800b305251c412ed.dll;33280;0aafd6ecf945c5123bcd4642b313db1efed729ca1192a23539cd19abd7350b3d;33792;3207368fc45ce96b0c70ac9bc8b603ea141fd8a346e8873163b1eef5013390ab;5;0xC000;33280;61;512;1;0;1;12;1438739;629
80482caadd19790b.dll;34816;b8ce6b0861bae75d06d32486984890e2992ba3d1fd2c4c1015d5d66a7784a66c;35328;ad96de247c4b8899873920fe403fa7e3cdde359639a09dbcdf7800c964d3e1b4;5;0xD000;34816;124;512;3;0;3;14;1439368;649
805b8d88e2436be1.dll;40448;075759d7887127f29afba5a4e56643e0062646d1dcb0680cc37a0bc8ebc6c2a5;40960;d2f60f3c8fdbc0191a63a90ee5628e1bdf5b9511e478c19b358add035b2895bd;5;0xE000;40448;332;512;11;0;11;22;1440017;730
807d9c88d4ff5160.dll;30208;785e7c1f9bb1ec0dee5598ee3ddf142df08cec376bf3ef9d8e1f5a76a5c4420c;30720;e388f3469aa858a3044572a844b52b45b1fc2f6f72bb631270a1e4696a3db2e4;5;0xC000;30208;38;512;1;0;1;12;1440747;629
8093fa10eb496929.dll;32256;a380050a09be256476a24b9536738c5e569f2a6e1cb6a2ec74ba2fe63076cb7f;32768;5559ca95d8291619f4794a52883ecfab525e74335fda32e34037be4ed3e87055;5;0xC000;32256;60;512;1;0;1;12;1441376;629
809f15116b0c79a6.dll;39424;c3b0364dfdb3641fa6a53e3910f8c24842e010ca790e22ea30de0698e473a5ba;39936;5929b5ae58f822c26fc6a3be75d53d93e4801eed96ecd4b702bb6bf103d282fa;5;0xE000;39424;190;512;3;0;3;14;1442005;649
80a6391065a47b1e.dll;39936;a11c561adfe516a91abea9b6d87178236cd105dfea1e0e6ad90242fa1a7045b2;40448;355ea9117094fe7f4148bcdc5f0a4b4e6dc743d01329ff9778572856c1fcb22b;5;0xE000;39936;264;512;5;0;5;16;1442654;670
80d30cc1febc4b22.dll;31232;fed9902aef9eb74db9c49de2feff7c2756bc6c6f765de1baf7cb2db907f6e83d;31744;d35997cf5ba214623706f6074520d67b5bbffa864ccbf41b904aaf71e00a5ede;5;0xC000;31232;37;512;1;0;1;12;1443324;629
80d9681e3cb65e06.dll;31744;34e94c35bafd6638ca831a43d844512453a2d3dedff8eeedfcfcffc2790ef4ce;32256;c8930dacb04e597b3dc96e21f38fb6fe1336888d44b41ea215de00c7e69876fa;5;0xC000;31744;244;512;3;0;3;14;1443953;649
80dd500e44f870ad.dll;30208;d6cb557d9f78c035a5ed7b77332c313c4cacafe7b95c6cce6d686e3dbc6ff857;30720;3c5627ec55e37117d27e84f1006e29e2048209b9c5a6b4a8a0ddf5a3ae32b1c6;5;0xC000;30208;85;512;1;0;1;12;1444602;629
80de8f30d74a2e35.dll;30208;828ca869ab9952d8bf76cc666297ea364c5d3493c20c917c8ad23ee44e6a199f;30720;63f464763480b7659102a5dfa308465db1511fd963de8c23834cfc7f9a6a5849;5;0xC000;30208;101;512;2;0;2;13;1445231;639
80dfbfd2c61dcedb.dll;30720;484d3dcabe2aa7fb2e16ad0c9a7dfa5c85ffe4dc0d671ee96d823c896375d5d3;31232;c65dfdc5a3b6429018a251bbce6596bf38f87d3edf33e376bf1e8e3069daf039;5;0xC000;30720;66;512;1;0;1;12;1445870;629
80f5d6142a85c9a6.dll;32768;ecacda51d2719796f67f4a2df123f17f993832c8ba93daf35798c02f688cc774;33280;35588c75d85b3fc718daf96b951d5678e00c8fb44dc3b8eafa030ce9a394c221;5;0xC000;32768;326;512;6;0;6;17;1446499;680
811ef28bcfe03f30.dll;32768;d36e99162f46dfdb3adf05f80b4e6648c9e155b79ad6a11c654a3d88a7bf0313;33280;48d97c01622edd5b6430c9dc8f109747f355fabae547588c7b39ff38de6ac765;5;0xC000;32768;54;512;2;0;2;13;1447179;639
812262e7e66c6fa5.dll;30208;269710e481477fab33af87e8c62f9617420c7c024029d49a7c5736ccdb943103;30720;2b19c6bf9721ef99ef51749ab512c8be0ff9e92657b367175ac171272ece5989;5;0xC000;30208;73;512;1;0;1;12;1447818;629
813eb6fcce9c9fe8.dll;30720;6d8240f603256b4a1dacf88a38da07afeead096f37c8ccaa2e643d89816dcaff;31232;f96beb8cbab464969455b842ba65e7f42e4c8e995f24fa44fdc126e99b8c0552;5;0xC000;30720;171;512;3;0;3;14;1448447;649
8148ffb7089c978c.dll;31232;d9e511d41bb74628a6dd65848f8ee2a81b61bbdf47b4c36ef5eac11fcb34d1f3;31744;3dbfa460dfd8dbaa0a33956cbec2da3c1e425282c1889eeb686af0b76d1b6e00;5;0xC000;31232;235;512;3;0;3;14;1449096;649
815cabc7484bb85f.dll;32256;c99386a50b3a1343b34af293c91cc6233daa564c2ef776147eff4ec76ab383ec;32768;f5416757d0615150f5e932f06a463ebade6a43398135b90a453d1a54ac641488;5;0xC000;32256;31;512;1;0;1;12;1449745;629
817919f4531523d8.dll;30720;2644271519b9865597b448baa909c809e4a28ab1ca177655ef0afdef905a329b;31232;bbd992149208be6b7f1185d74da7ecb2cc38ff21a302f1a38820248990df9f08;5;0xC000;30720;125;512;2;0;2;13;1450374;639
8179a3c0c64fce25.dll;29696;3366d26bddffceafa255775d179381946f5b00caa83436d4dfc9478c6e36d96f;30208;8ec415b9a8d12510d96e61bd5c279b98fd67ac9423530b2e87c27e950ad3191d;5;0xC000;29696;60;512;1;0;1;12;1451013;629
817cb0ed1e63e8a4.dll;30720;89a6c941202d4d2e65a2f064d2bbd24e21c1da2e10f2713f41b2b69c1846eb12;31232;6bed6810764567e83003fd8d78a309fd82493e2cdcc30901de5cf678bafe34ef;5;0xC000;30720;124;512;2;0;2;13;1451642;639
8180a3c265dd0f7a.dll;31232;25711840ccbb921bdd8fc4daa069bd8aca97a6ae694aae6aa9ecba6e341b77a6;31744;72590ab106773277474ac23d9a0d61cce46745a6e5c500c60be371502089345c;5;0xC000;31232;125;512;2;0;2;13;1452281;639
818a3d2ddb51766b.dll;29696;5540c5a3f8c83da431b4ce9528d6d7051862134d9c6fce637cb9ab32b7302180;30208;687ad27bc34cafd7cbbacc1c94314c3f165b3ba789994c5ee5320988a6ed6343;5;0xC000;29696;75;512;1;0;1;12;1452920;629
81914e530e477278.dll;34304;86160f4314c920baeaeb1aaaa79bfac88c7ac29fa8bdb2452a03c62586d4ce8b;34816;788dd1581bdfa56a235f6b30a7b74e3652ece6e9adda16c63ba965354c812932;5;0xD000;34304;34;512;2;0;2;13;1453549;639
81914e530e47727d.dll;33280;4d4a790ad29839d3afe418bb4f697efcf8b4818d6e3da6b619e5ac12dc8be78a;33792;74b13d58d92ffced8b5091a7a661d8075bff297a252e4873207d0565409f00d0;5;0xC000;33280;34;512;1;0;1;12;1454188;629
81914e530e47727e.dll;33280;194ef92c67d577bf142eae5d48a8a6e9460670a158d92aeb811322a37687f843;33792;02a8c1025274ebc226e2e686e67b6e58769694d06da070c4908aa4727ef487fa;5;0xC000;33280;36;512;1;0;1;12;1454817;629
81914e530e47727f.dll;34816;b7abd718fb0f49babae50a1b1c5f4a85b57eef218acfaf69ec7bc69bc57b8fa3;35328;677a2b9bbaa3d952a8664df82e87d06cbe863e34890980bb3e8ba9d7e87fc9eb;5;0xD000;34816;43;512;2;0;2;13;1455446;639
81a1b41d17e76970.dll;33280;bc794ca2306a3986693527530dc1ad00d497c1f3e71440579e8e36f79fc7ee94;33792;887f5e6e30a8d7f94d3455bc1a47fd148a1f1644f55a135eea11a65fcd73a9a0;5;0xC000;33280;62;512;1;0;1;12;1456085;629
81b22696c632e42c.dll;34816;85b3329484b1d4d4baaa75750d16cb062847c391fe7c52e2dae05e8c6cb39f2e;35328;9640f8fe875bcc9910e1ab6abcef7a67c228eb7715a8f6c2a2b010cf95b0fc27;5;0xD000;34816;103;512;3;0;3;14;1456714;649
81bc8f6819ba9447.dll;33280;0709f65fc51f88ca4c8bd6c7ea43454e7befb63aa4502918af218d0b46cf8997;34304;bc9ccbce97bdb9dc3dbff329f01dbd082be4a3b0e34bb63666ea5e344f0f7fd5;5;0xC000;33280;531;1024;5;0;5;16;1457363;1182
81d958f7dbb25aea.dll;30208;a62a8759edfdb0d78c1e5883f5e797b834385154b08f0cbbb26e8c9c0e49d0c4;30720;8257715114d73bd75b489e0897464b24a8d8f7e647d41fe2aae147ab5b18d1d5;5;0xC000;30208;60;512;1;0;1;12;1458545;629
81e8023709deb94d.dll;38400;cf1f79f7a91509cd88ec01f691c46e5440ef8760b24ac3fa3a0c41bc20a97de6;38912;2fdd948c3ebfe44b2b720b5fb8b2c171ba4e03fc356f3d678f719b938e8fe09f;5;0xD000;38400;166;512;5;0;5;16;1459174;669
81f1d7617e0c38e9.dll;34816;c400d55f2df5b04b9e66883c6f9d9e94ffa214f18bf9a82e6dca0962653f46dc;35328;8dcf45473ecc59fc342cc2f6879332333cf044533eaf1123b1be52925607d3d6;5;0xD000;34816;130;512;2;0;2;13;1459843;639
81f9c93daa5da6bd.dll;30208;529b84f39c8da777b25c80202074bab9097b244323dbf69b0e7ae9b4556a478d;30720;204be696b3b67114a26b49e1115ee0133d4c680281783e12d9d10cd66f278e3a;5;0xC000;30208;147;512;2;0;2;13;1460482;639
81ffb187a5c6be71.dll;33280;bd3c670a6791a2d7e3be6e08fcca9682bf76119609b5ac572add3c0b5c366471;33792;f1b0e35ada2ae4e94ff24786e9843287bcd037e00d44e097ebf535d103baa748;5;0xC000;33280;30;512;1;0;1;12;1461121;629
822014d226452a66.dll;44544;ee98745fc76f283bb59aac418a635524e5a1ae5b91f6e21245960c6f83c92d00;45568;92022889b52b02030ea9a2c3ddac2431998b16bc9d82485ef91ff35f116806b1;5;0xF000;44544;868;1024;14;0;14;25;1461750;1272
824bb65e66fa55db.dll;37376;aa1a2c6cf9f5abb7daceed8273fed5a1cc9e51faf5709ea1a47e08e9e20678bb;37888;db85c3e20e0fb9a44d829222783cae2a765272eb86e5f8b60ef684fe0c581a82;5;0xD000;37376;399;512;7;0;7;18;1463022;690
825cf0ddc424e994.dll;30720;23f801a838063113621f9721b609f104b3b48397ec1fec7b3a9fff4bdc35e3bd;31232;cb41c8e2f325f93abd44a13a8673b68fda5593dd2a6c90aa92490ae7c41d7848;5;0xC000;30720;85;512;2;0;2;13;1463712;639
82609b1f6c39e7e1.dll;36352;749224569ddfcf1f07456f93910b24efe9fd186f52984f24dcff697bd93a9533;36864;a1df0e67ad6cad94ebb07ad5390f944a27ddaff6c475b726dc70a86fcea5411f;5;0xD000;36352;149;512;4;0;4;15;1464351;659
8276b7c3c9d39d32.dll;32768;c3ea1b7171bd9f93dd325067e449627b025e56412a74c18d34e29b55207d133a;33280;4dcd958eacb86835d68181e8c518baef6ee0bb42cb3e68852c880604c1b2a557;5;0xC000;32768;284;512;4;0;4;15;1465010;660
827a9ad5b61fbaf8.dll;30208;23a3df15988ddbb0092976887fa8b9a7337ebe2a14eda873dd3a3f66e7be29df;30720;9168072e5be4d03ebd3b8d5d55d23811c98fd9d1901af53439e5d9451b157625;5;0xC000;30208;201;512;3;0;3;14;1465670;649
82881ff82aaedd2c.dll;40960;80dc715eb000ee3f0ee22604fca9f51dee8e130d52cde4b888b36f4d7033604f;41472;60c0137af9cd7fd3fb6af01423e667096cf969685e114bd6780773045ab181cf;5;0xE000;40960;155;512;2;0;2;13;1466319;639
82a3fbacc75290d5.dll;29696;3bc7905ffadb61825e93eb52648783bbc2e68f863a80fc8b931630c78249ef6c;30208;6ba1834aed16ce64e09cdf808cce5487e5333f4679d8afb872b9c40a8324d8a9;5;0xC000;29696;61;512;1;0;1;12;1466958;629
82a735f707e3c8c2.dll;38400;3b5ed2da9c36a563cc9a6fb9109cf0a1065b4f05afcb21a76eb7dd860f564fd5;38912;fe415806dcbf267201f9cb1c358191e86805ff4d69115958cf7b02ddfb9981b5;5;0xD000;38400;146;512;2;0;2;13;1467587;639
82a8acdef837b285.dll;29184;95ca3748a3c6734e99e8df198a8285d6c7dcae8ab84ee53481512b5f310117fc;29696;215a3cc9eb813c380e8559c40f0d84ad7a68e51f76653735f4110a43048622ff;5;0xC000;29184;123;512;1;0;1;12;1468226;629
82bcbee73292c3f9.dll;30720;f03253537a73a5f2f04a811c885deca9bc9dc316d394457fbc805d0d026aaf4a;31232;be68b4f76bdbe867c0e8adb60bf51039328fe614f36f798b203c2ca07aed8431;5;0xC000;30720;235;512;3;0;3;14;1468855;649
82d587bd7a621760.dll;36352;0058d942470df59b765e28e3217abcaca9893213340110748885c8cd7b3a26d1;36864;dbec847db17ee65a35e326100ab03a91e5a83d20a16558b4e66642204f80e4cd;5;0xD000;36352;85;512;2;0;2;13;1469504;639
82d680b8f5c13833.dll;34304;85e0b5f9f11762a0e1f31dda0bd9fbac4284c13684bb9467a9d914aa1f7bd584;34816;9a4fd489a953bc758535ef6aa2c8703722c1d38cf2d02466116c5c2619434292;5;0xD000;34304;48;512;2;0;2;13;1470143;639
82efd43c7a148cf8.dll;31232;cc6a90b0483b80b153cfab09c9cca91c7c5c0a90a44f6c18c6422c6522df1375;31744;e95e113da528322ace8577e8c2b937edbf49d702881d6a06e58c272c4089997b;5;0xC000;31232;32;512;1;0;1;12;1470782;629
82efd43c7a148cf9.dll;31232;67d3819809d97ee60a4d0a40160202ab20c1b6ffa2616722edf92b0b4dda3e8f;31744;84d57efd280621d2f69784944295786d46adefad6808741ec47a8896a5909af0;5;0xC000;31232;32;512;1;0;1;12;1471411;629
82efd43c7a148cfb.dll;31232;7c8cd37c098b581463a572160e560f8785b89228aea315e5701ed08cd335bdee;31744;caf5a9c9205f668d29be94f8d8446a7f9b5dc27406372278aad864f31c592065;5;0xC000;31232;31;512;1;0;1;12;1472040;629
82f848b63497dae0.dll;30208;b6c50a7df61b2ecc6512d83f6c6519d5bcfe0685927087389ad7759f03ff452f;30720;88b2a11af41b7227bf5b10063cfbca1e15c12cf0b9184847f70513e625d5b9f9;5;0xC000;30208;101;512;1;0;1;12;1472669;629
82f848b63497dae1.dll;30208;bff86b89269cd8172f45d7b39015195016473eb83f8e95dad995c49c8fa2410a;30720;e82b0d9403db2a5f97a582ec09f091d7c1a9e23e22767e1cd7db6ecb57ed6395;5;0xC000;30208;135;512;1;0;1;12;1473298;629
82f848b63497dae3.dll;30208;90ff32a7771839d28bb25132c3218bc2762205548549cd3f6eacf4908c6ffbf0;30720;b58276f1b0178a8b2a3a213a13da9da13da2669d99d83c3c3184f4eb94f6315b;5;0xC000;30208;90;512;1;0;1;12;1473927;629
8301d87e65442f95.dll;30208;cfe4838bba509e6a2a2dfd6d8a15a0260afd6b6ceb17286200460f24b8af6e4a;30720;fd9ad647b8e1e06d88ef89d31f56a5fccf1d3cb992a76bcb76330809d205a637;5;0xC000;30208;61;512;1;0;1;12;1474556;629
8301d87e65442f96.dll;30208;95ba1e5fb5a03ea0b1a3f646f8771eb6dfdbc65d60ce1a25d96cd74ae513b800;30720;feb162bb552fe7e0cd9251c2e11a54ec37273770ce5aa608e49ce9aea984d7a5;5;0xC000;30208;77;512;1;0;1;12;1475185;629
8301d87e65442f97.dll;31232;8b50681a59791abc35ca7a20226be0850c97dadd9bb398fee5fe25b469071fc9;31744;69cafb21d058efed0369b5244b931c517942881adad5ae94b3c96c4e16981e06;5;0xC000;31232;123;512;2;1;2;13;1475814;639
8312b1abb98a2f0b.dll;28672;60b85a4d912331d4e6b7ee4bd85bdd4cdc27b3170a08e27880cf84aac14373f2;29184;fc6f2772811cb3090b0e7ec0acdf100c3d123d8cf5ac139d65e110dad7b24995;5;0xC000;28672;29;512;1;0;1;12;1476453;629
831463ee2bfb56c0.dll;36352;0cf5e8a6c4402c31891b54f4c895dc9b391bf3552af025fffbb13c70da30f120;37376;bb6d57006439169067627d16aa373bdfba3df2edb09017f5479b549457e5847b;5;0xD000;36352;755;1024;10;0;10;21;1477082;1232
833e2a4e4164d018.dll;30208;cf614199154f887b1ee83cb69ef945da2d7460dc31bcb79a8f08d384ca6a4e88;30720;95710ed3efb44ca9a579e0f38a190d681b526534c8b9654bfdff95438527cbd9;5;0xC000;30208;106;512;2;0;2;13;1478314;639
833e2a4e4164d01b.dll;30208;c89c40fce4419b7213ee87bbda5e3a5448c63647ce62aae065a4927da10db054;30720;f64c9d7590785fd1d42cb0306584831c477a530bb8f6679677e018aba0903ed9;5;0xC000;30208;122;512;2;0;2;13;1478953;639
8350af3ced6ad0bd.dll;33792;f2bd6632212fdd23b3d69dc9fcc509e03d9531cef96fd010cb9e10761e3f3419;34304;c9677d78e43f35aac2575459e51b322244955cc8e091bd60743801b62d4a95e4;5;0xC000;33792;205;512;3;0;3;14;1479592;649
8398c1ddc08bdc0e.dll;30208;2d791cc575738c4e4890cc3574d1e44d784e8df375cc6f3914eafbc02c078d72;30720;f7d6eb1fa8c8ddf6f0d74df849037b90cdec2c1207d821512c81a2d82868765c;5;0xC000;30208;53;512;1;0;1;12;1480241;629
8398dbedc0c0503c.dll;31232;43c5b4356b265140bea2ef636256e572648976a2a6521d97ff094b3189bba44d;31744;676d14adb428504901c7dfd55ab543765df67d98f76a56a0ed50cabc70806e01;5;0xC000;31232;272;512;4;0;4;15;1480870;660
83aa7c30cf266ec1.dll;28672;28f80de4b1384fd3304264c780d0eee8b260bf4c0e39615142cce366c520538e;29184;27f4eb56cf6196e370fb6982ff740178fb5ceef8d968501b52c561285e42d149;5;0xC000;28672;82;512;1;0;1;12;1481530;629
83c853f6ceca6ca4.dll;38912;0f4837239436e556796028058aed8070726daaa1d2637c9017b867b70c6f6dec;39424;355aa8e547566a317fbf27505d69e9cd480bc99b23d6077a4cc3bcfb384e58bb;5;0xE000;38912;259;512;4;0;4;15;1482159;660
83cc2237f5b3cef1.dll;33792;0a11560a5bbcb04da278352041332f88dc9cceeefa4c9c9f7d2c25d2bb18eb3a;34304;cf4a69f1664486b30c194094df030d2dc15d5aeb407de67c66acb17a8e6bfada;5;0xD000;33792;265;512;5;0;5;16;1482819;670
83de5a6c1e4e3c1f.dll;37376;9e9ea59d90ca6ec1260bc0a4004d43b3e573d36db11fc0c2141cac996e8f706f;37888;d4c476e7046a03d3cf747c024f2e9631f5e9d0686dcabf5c07b0cf3aeaab0135;5;0xD000;37376;102;512;4;0;4;15;1483489;659
840b1a0718f5a127.dll;271360;038b16fe00df95530a2d00b042b645f24d0c0b7bfd32b6789874ec03cd7eb5d7;271872;98c5d7b18d1dbd2942651a8826938ca93a04fc3b0a4a2306e9c98ab6c82198e8;5;0x46000;271360;160;512;6;0;6;17;1484148;687
843ab0ca40a6d400.dll;29696;683fab54e746cc3b8b01deb1c8e3eff466045171f1fcc50c6738c6c81d4985c5;30208;123b2452c56b882c94d7a74b03d1bff56d5be31b5465bb0d7577f848f8a1eb31;5;0xC000;29696;51;512;1;0;1;12;1484835;629
843aeeb0ce1ec2e9.dll;30208;f6b591c778b2b12ad83b71e85d27edd76351ab263a65f9ae88df8e49d4ab78c4;30720;a93df9f997e678d5db648e14a921fa49731e2f964851f3ad8aaadd80399c1925;5;0xC000;30208;61;512;1;0;1;12;1485464;629
843af8b6c303c6e7.dll;30208;41341efb15ce297a1e252a518fc3ddfb5f7a0df935d01d4445d2cb0f8fb4d4a3;30720;f0bb94891c361074f454cee3d40b85b05609d424ae5a13f838c21e53399f76b0;5;0xC000;30208;68;512;1;0;1;12;1486093;629
8442d01d81c341dc.dll;30208;f2d4606c7f6a2bbda84b0905b295d1e3bf2dab5879f85e7f01ecbed5fd052ee9;30720;68dd74478f4cac7243a76b87ca3d3ccbba8eb1693a5e80d1c5c37b9799f41336;5;0xC000;30208;91;512;2;0;2;13;1486722;639
846ab75ad9dd0831.dll;32256;3aad0b8440970ca34fff90a1e2a181d92386d2b16c920e4c855fd4b0ef4c7b82;32768;76cafd8658d559879fdb9ad572b35668e7f779eb8808fd9596e3f253018fe00f;5;0xC000;32256;37;512;1;0;1;12;1487361;629
84750bd03a53cdd0.dll;32256;b852f948f71f26f45a0bfb2d23d339c3cf3f35461870f2cbdbb55fd2189647ff;32768;638fa1f5eec646412a8c0e6d22a1e178a0d790fc6366dfd189bc2047f1d3484a;5;0xC000;32256;290;512;4;0;4;15;1487990;660
847f2ec9a66398ec.dll;30720;3e488806aa30e36d9bce1c582347b5f69a3f6d404c8b3d637f75f9b7a940ef8c;31232;9ef2360afe6706389f0c37136a4034838083d74be695cc645df7e79c6b8a9062;5;0xC000;30720;144;512;2;0;2;13;1488650;639
847f2ec9a66398ed.dll;30720;3d761f5325e6d80b63742606875c5d0330b3c22be8ff92676194d0774ef8dfc9;31232;f91cb1232c8d90a0510e248d2c683e7936b0a9c8e29d6afbb9d4fe4b6c11b6de;5;0xC000;30720;130;512;2;0;2;13;1489289;639
847f2ec9a66398ef.dll;30208;27704f9febe0d98a63242a7b02b5e1fbdce2ac032c9ffe6523eeb9b91a0038d0;30720;077629d29c41028c50dfbab74643cd4ca6af6da9fb7e30b87053c10379d8d7af;5;0xC000;30208;205;512;2;0;2;13;1489928;639
8487872a5f5d3541.dll;37376;f2524788a6f47982476d2c3bb0f31971e3ed0991b82b73d3e709062e1afcc515;37888;da4a0933927a99308dd1cb6a282a8a3d391d6db4295d34b4e01a36dbbecc1a45;5;0xD000;37376;177;512;4;0;4;15;1490567;659
84bbd520fb9d9883.dll;28672;d905f7bca4e176c6f359706dd3605c64c00e5ede4e02a77ee76d406e7ad3453d;29184;525bc35373fd93031b22b5660c8368b553320431c7139c60c75afb5e3884abbe;5;0xC000;28672;41;512;1;0;1;12;1491226;629
84d0da3b65ccc2c1.dll;35328;934d0af4fbf8a677bd701d6cf6c9aa83afd9810977171c2ab38a25958eb7c613;35840;63da53fa1059a549b6a0b272afa2c9558cd046061bdc8a569d4f10bdea8388a1;5;0xD000;35328;154;512;3;0;3;14;1491855;649
84f2818a2a5f6870.dll;30720;17ffccd0f982bd0c4334edc865e4cfb468c56111d44138bd16feda94628825dc;31232;1c26a13dcbd92f3550caf0425d48b8d8c076ba047e82b52997a47a9113d8234e;5;0xC000;30720;94;512;2;0;2;13;1492504;639
84f38c61b7b28f9f.dll;32256;f84e61825c442984163de8d717545ba88f416459fb4a137b67830618b36e1c16;32768;c9434d62428c94686a9984601f42236488d7f471f7b78dc3ec17cad33a2ee53c;5;0xC000;32256;379;512;5;0;5;16;1493143;670
8504f0da8bd362c0.dll;31232;482be185d58b4fd5fccad2b8ae9720d2db58199c1ca27d2e4f34a44775281ecc;31744;7c6e1c721e5fb4bcab74767e04993495dddee219eab09e13cbefdd380f33a5c1;5;0xC000;31232;190;512;3;0;3;14;1493813;649
850af18692a5fcae.dll;31232;33d60dc4c28eddbc40a3f97f9e416beff4a09ad805e6edfab6e14406b376a8e6;31744;c348a4bdc1f0de8d77bb462626a6a08fa16fd56f69744766c68aef56929a8587;5;0xC000;31232;138;512;2;0;2;13;1494462;639
851ffa87949f5d3a.dll;34816;64cc001bc2c9060ad340703d2e8b8c37692facea67b18243697415e0ffd7578b;35328;37f57fcbed550446c58831f0e0f5e4882daae45a0e5d4da9ac38f9b3da434670;5;0xD000;34816;111;512;2;0;2;13;1495101;639
8539377c8d910136.dll;33280;13ba0d5c6f9cd69d17d4736dd41c1d60a69d7d2e649e6cd1149fee8657f10268;33792;85d9ddca38438c1055502d0c7194569aa2b8b208c535566e6f57bfd472930c01;5;0xC000;33280;55;512;1;0;1;12;1495740;629
854f3295e4b5cf62.dll;35840;6e096d318cd1c8ca62184fead818116ce9367c8d4a07288e5d1168ee77ede617;36352;e9f50c908d97fbb3db875548e0eecfaa3188a7780ad3b189d9b9fa9f04922c2e;5;0xD000;35840;60;512;2;0;2;13;1496369;639
85685f705a77af04.dll;30720;7bb59fbee08090cf5459d75c3251a646f8cff0d5993c3e3691c17e7484f366e9;31232;15ab61ba80fe04efd2396bc39cbd55a3bf56667b9897b2650304ffe1f3c0d27a;5;0xC000;30720;28;512;1;0;1;12;1497008;629
8593450e75bfb92a.dll;32768;85bf8f47274788bb3cc0e1d6e3565faffe712bc8be0ddc46227e8ab869ab59b3;33280;dc953e5ccdbd8560d26e86aee1183934829f086991e4c5f36b8f83162194a1b2;5;0xC000;32768;56;512;2;0;2;13;1497637;639
85936f2a13492670.dll;29696;911f560475a969d39e9017b91a3a7818dfe626840ac1406ef5a411c8e2e69da4;30208;ec452b415b3c32d61506d90ecc3eebc13f6d1eb5675a9ae688e693e3997653e2;5;0xC000;29696;84;512;1;0;1;12;1498276;629
859496351f1c4c82.dll;30208;0016583026d5a717952b90dd5f2f98d7a141dc94872754802445d9fa46f838a2;30720;2db397262a372d171d09460d581ffa983a9e5588b7bf843237d19c8abc3ea8bb;5;0xC000;30208;126;512;2;0;2;13;1498905;639
85a5e68d7adfd947.dll;32256;42809651f1abef559132d4190ce6f4307e2962e5f14c838ac5b90dbe17024e7f;32768;cc458b912fc123e576851271bdd89be538a02a6fe3866f9c55ad0b2d5dfd144a;5;0xC000;32256;31;512;1;0;1;12;1499544;629
85a6e6f9612983ea.dll;35328;e909ffccb9102df7e59db11e76a42e42d9cacd47a7d75fb46b4ec597731fd995;35840;d5e89076b2af56f1eabb0030c1a8a9eb1f3b1f2cc8abcad1b357693ed7693249;5;0xD000;35328;236;512;3;0;3;14;1500173;649
85aa8bdd8aba6bf5.dll;39936;541634307304bf4643576620d9b600d2aaa087af103e94890f2cbbdb7aaebd27;40448;39aae945b80e7bf223675dbadb81b16326353925e5ff9bdc6c1765c055e2b733;5;0xE000;39936;177;512;3;0;3;14;1500822;649
85ab17116f4892f4.dll;30208;3f8c5e12352fe8d8990eb8caea410e507c1d11cf54a926c18e4b4f0e31ce23f5;30720;f5616be72aad5594ed2167c6969689b06e1d6504dfd84d34ead695e0dc376f7b;5;0xC000;30208;174;512;1;0;1;12;1501471;629
