"chunk";"assetRecord";"slot";"idHex";"textEN";"oldTextFR";"newTextFR";"englishChars";"oldChars";"newChars";"status"
"74";"175";"243";"464d315c091a6866";"What do you say, Jack?";"Qu'est-ce que tu en dis, Jack ?";"Tu en dis quoi, Jack?";"22";"31";"21";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"175";"245";"4619630d05486b66";"Listen.";"Écoutez.";"Écoute.";"7";"8";"7";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"175";"247";"434c355e0d1e6d66";"Hibernating for four centuries might've been a bit tricky for me to pull off.";"Hiberner pendant quatre siècles aurait peut-être été un peu compliqué pour moi.";"Hiberner quatre siècles aurait été un peu compliqué pour moi.";"77";"79";"61";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"175";"248";"144b31590e1f6f66";"Commencing final jump prep.";"Début des préparatifs finaux du saut.";"Préparation saut final.";"27";"37";"23";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"33";"6b04e57b3f686cc1";"What do you mean?";"Qu'est-ce que tu veux dire ?";"Tu veux dire?";"17";"28";"13";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"56";"1a16f0a193f82618";"What are the odds of it successfully warning the Ithaca?";"Quelles sont les chances qu'elle parvienne à avertir l'Ithaca ?";"Quelles chances a-t-elle de réussir à prévenir l'Ithaca?";"56";"63";"56";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"57";"1d11f1fac1fb2718";"Delta Six--you reactivated Kronos II sensors to obtain these readings?";"Delta Six... vous avez réactivé les capteurs du Kronos II pour obtenir ces relevés ?";"Delta Six--vous avez réactivé les capteurs de Kronos II pour ça ?";"70";"84";"65";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"59";"4541f4adcff32818";"Apollo, I believe this system was powered when I observed it near Chiron Station.";"Apollo, je crois que ce système était alimenté lorsque je l'ai observé près de la station Chiron.";"Apollo, ce système était alimenté quand je l'ai vu près de la station Chiron.";"81";"97";"77";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"60";"4b10a3adc7ae2918";"Again...";"Encore...";"Encore.";"8";"9";"7";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"61";"4d1ca3adc2f22918";"Perhaps after we deal with an undetonated torpedo, you'll learn even more.";"Peut-être qu'après avoir examiné une torpille non explosée, vous en apprendrez davantage.";"Une torpille non explosée vous en apprendra peut-être encore davantage.";"74";"89";"71";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"62";"4c14a1adc2fa2b18";"The pulses are becoming more regular--we should hurry.";"Les impulsions deviennent plus régulières. Nous devrions nous dépêcher.";"Les impulsions se régularisent: dépêchons-nous.";"54";"71";"47";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"64";"1915f7feceae2e18";"A Bio Mass torpedo. Already detonated--is there any value in scanning it?";"Une torpille de biomasse. Elle a déjà explosé... est-ce utile de la scanner ?";"Une torpille de biomasse. Déjà explosée. Est-ce utile de la scanner?";"73";"77";"68";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"66";"1f46f3abcfa87c18";"An activation pod.";"Une capsule d'activation.";"Capsule d'éveil.";"18";"25";"16";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"67";"4c46f2a8c0f87e18";"I believe that once we clear the wreckage, we should have sufficient room to maneuver and avoid further Ticks. However... direct confrontation is currently our only option.";"Je pense qu'une fois sortis de l'épave, nous aurons assez d'espace pour manoeuvrer et éviter d'autres Ticks. Cependant... pour l'instant, l'affrontement direct est notre seule option.";"Une fois hors de l'épave, nous aurons assez d'espace pour éviter les Ticks. Mais... pour l'instant, le combat direct est notre seule option.";"172";"183";"140";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"69";"1f40f9a091f9271a";"It would appear the events leading to that state have not yet occurred.";"Il semble que les événements menant à cet état ne se soient pas encore produits.";"Les événements menant à cet état n'ont visiblement pas encore eu lieu.";"71";"80";"70";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"71";"1913f7aec6ff271a";"Atlas designs have been always built to last.";"Les conceptions Atlas ont toujours été faites pour durer.";"Les modèles Atlas sont conçus pour durer.";"45";"57";"41";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"72";"4b42f0a0cffe291a";"Given what I have learned since then, I believe I could now achieve a 72% defense-rate in the same scenario.";"Compte tenu de ce que j'ai appris depuis, je pense pouvoir atteindre aujourd'hui un taux de défense de 72 % dans le même scénario.";"Vu ce que j'ai appris depuis, je pourrais maintenant atteindre 72 % de défense dans le même scénario.";"108";"130";"101";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"73";"4c10f9aa96fd2a1a";"I'm afraid we have no choice but to fire upon the Tick until it is destroyed...";"J'ai bien peur que nous n'ayons d'autre choix que de tirer sur le Tick jusqu'à sa destruction...";"Je crains qu'il faille tirer sur le Tick jusqu'à sa destruction...";"79";"96";"66";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"74";"4b46a5aa92fb2b1a";"Your radiation shield is capable of re-generation. I advise monitoring your shield levels and avoiding prolonged exposure.";"Votre bouclier antiradiation peut se régénérer. Je vous conseille de surveiller son niveau et d'éviter toute exposition prolongée.";"Votre bouclier antiradiation se régénère. Surveillez son niveau et évitez les expositions prolongées.";"122";"130";"101";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"75";"1d16a5a8cefe2b1a";"Another unusable torpedo. I hope they have not all detonated since I was last here...";"Encore une torpille inutilisable. J'espère qu'elles n'ont pas toutes explosé depuis ma dernière venue...";"Encore une torpille inutilisable. J'espère qu'elles n'ont pas toutes explosé...";"85";"104";"79";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"76";"4b13f9a0c3f92c1a";"Perhaps their final shell. An unfortunate end...";"Peut-être leur dernier châssis. Une fin regrettable...";"Peut-être leur dernier châssis. Triste fin...";"48";"54";"45";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"78";"4845f7ad94f32d1a";"From what I have observed, it appears Ticks are able to communicate when in close proximity to one another. I advise avoiding large groups when at all possible.";"D'après mes observations, les Ticks semblent capables de communiquer lorsqu'ils sont proches les uns des autres. Je conseille d'éviter les grands groupes autant que possible.";"D'après mes observations, les Ticks communiquent à courte distance. Évitez les grands groupes si possible.";"160";"174";"106";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"79";"1f12f5a8c1f92f1a";"The pulses are getting stronger...";"Les impulsions deviennent plus fortes...";"Les impulsions se renforcent...";"34";"40";"31";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"80";"1e1da2fecef92f1a";"Technically, the game is not over. She still has time for a comeback.";"Techniquement, la partie n'est pas terminée. Elle a encore le temps de revenir au score.";"Techniquement, la partie continue. Elle peut encore revenir au score.";"69";"88";"69";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"81";"4d1df2fe94fc791a";"I know, Apollo.";"Je sais, Apollo.";"Je sais Apollo";"15";"16";"14";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"82";"1d16f1adcffd791a";"Consumed for its energy... the corresponding member of Delta Squad must be unable to reboot. They should exercise extreme caution...";"Consommé pour son énergie... le membre correspondant de l'escouade Delta doit être incapable de redémarrer. Ils devraient faire preuve d'une extrême prudence...";"Consommé pour son énergie... le membre de Delta associé ne peut sans doute plus redémarrer. Prudence extrême...";"132";"160";"111";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"83";"1816a1a9c4ff7c1a";"To establish a more secure reboot network?";"Pour établir un réseau de redémarrage plus sûr ?";"Pour un réseau de reboot plus sûr?";"42";"48";"34";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"84";"4511a1adc0f37d1a";"Yet another Delta. It seems the battle here did not go well.";"Encore un Delta. On dirait que la bataille ici s'est mal passée.";"Encore un Delta. La bataille ici a dû mal tourner.";"60";"64";"50";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"85";"4840a6fac4f87d1a";"I'm afraid we have no choice but to fire upon the Tick until it is destroyed...";"J'ai bien peur que nous n'ayons d'autre choix que de tirer sur le Tick jusqu'à sa destruction...";"Je crains qu'il faille tirer sur le Tick jusqu'à sa destruction...";"79";"96";"66";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"86";"1a10f8ad95a87e1a";"I believe that once we clear the wreckage, we should have sufficient room to maneuver and avoid further Ticks. However... direct confrontation is currently our only option.";"Je pense qu'une fois sortis de l'épave, nous aurons assez d'espace pour manoeuvrer et éviter d'autres Ticks. Cependant... pour l'instant, l'affrontement direct est notre seule option.";"Une fois hors de l'épave, nous aurons assez d'espace pour éviter les Ticks. Mais... pour l'instant, le combat direct est notre seule option.";"172";"183";"140";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"88";"4414a3fa96f82b1b";"...though the Astraea's appearance has clearly had an effect, it appears your prior experience as 'Delta Thirteen' did not.";"...même si l'apparition de l'Astraea a clairement eu un effet, il semble que votre précédente expérience en tant que "" Delta Treize "" n'en ait pas eu.";"...si l'arrivée de l'Astraea a eu un effet, votre ancienne expérience de « Delta Treize » semble n'en avoir eu aucun.";"123";"150";"117";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"90";"1e16a1aec4f32c1b";"Apollo, I discovered a Series 10 shell near Kronos II wreckage in the future. Is it possible that that shell belonged to Delta Six?";"Apollo, j'ai découvert un châssis Série 10 près de l'épave du Kronos II dans le futur. Est-il possible qu'il ait appartenu à Delta Six ?";"Apollo, j'ai trouvé un châssis Série 10 près du Kronos II dans le futur. Pouvait-il appartenir à Delta Six ?";"131";"136";"108";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"92";"481da6a0c0fd2d1b";"Possibly.";"Peut-être.";"Possible.";"9";"10";"9";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"93";"1f41f7aac2ab791b";"It appears Liv's music player is still functional.";"Il semble que le lecteur de musique de Liv fonctionne encore.";"Le lecteur musical de Liv semble encore marcher.";"50";"61";"48";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"94";"4f14f4a8c4fb791b";"I... Agreed.";"Je... suis d'accord.";"Je... oui.";"12";"20";"10";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"95";"1941f6afcfac7a1b";"Transferring into this shell appears to be our best means of securing the data...";"Le meilleur moyen de sécuriser les données semble être de me transférer dans ce châssis...";"Ce châssis semble notre meilleur moyen de sécuriser les données...";"81";"90";"66";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"96";"1a14a5acc1f97a1b";"I believe so... at least, relatively.";"Je le crois... du moins, relativement.";"Je le crois, du moins relativement.";"37";"38";"35";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"97";"4810f7a8c4ab7b1b";"As anticipated, the Bio Mass has been difficult to combat. I suspect we will find more losses as we continue.";"Comme prévu, la biomasse a été difficile à combattre. Je crains que nous découvrions d'autres pertes en poursuivant.";"Comme prévu, la biomasse est difficile à combattre. Je crains d'autres pertes à mesure que nous avançons.";"109";"116";"105";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"99";"4e12f0a8c7fe7b1b";"The odds are actually in our favor: as the Astraea was attacked, I deployed countermeasures.";"Les chances sont en réalité de notre côté : lorsque l'Astraea a été attaquée, j'ai déployé des contre-mesures.";"Nous avons l'avantage : lors de l'attaque de l'Astraea, j'ai déployé des contre-mesures.";"92";"110";"88";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"100";"1d1cf2afc0ac7c1b";"Apollo, what are the odds of this beacon successfully warning the Ithaca?";"Apollo, quelles sont les chances que cette balise parvienne à avertir l'Ithaca ?";"Apollo, quelles chances que cette balise avertisse bien l'Ithaca ?";"73";"80";"66";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"101";"4917f3fe94f37d1b";"I'm afraid we have no choice but to fire upon the Tick until it is destroyed...";"J'ai bien peur que nous n'ayons d'autre choix que de tirer sur le Tick jusqu'à sa destruction...";"Je crains qu'il faille tirer sur le Tick jusqu'à sa destruction...";"79";"96";"66";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"103";"1842f1accea8261c";"An energy pulse... from the anomaly.";"Une impulsion d'énergie... provenant de l'anomalie.";"Impulsion... venant de l'anomalie.";"36";"51";"34";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"104";"1f13f5fecfac261c";"Pulse registered.";"Impulsion enregistrée.";"Impulsion reçue";"17";"22";"15";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"105";"4515a2fc94f2261c";"Apollo, I found this beacon still operating while exploring Chiron Station.";"Apollo, j'ai trouvé cette balise encore active en explorant la station Chiron.";"Apollo, j'ai trouvé cette balise encore active sur la station Chiron.";"75";"78";"69";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"106";"4f11a1fe92f8261c";"This may be where the unit finally ceased to function.";"C'est peut-être ici que l'unité a finalement cessé de fonctionner.";"C'est peut-être ici que l'unité a cessé de marcher.";"54";"66";"51";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"107";"1e13f0af92ac291c";"Most likely. As weapons designed for combat in open vacuum, the torpedoes possess a significant threat-range against vessels.";"Très probablement. Conçues pour le combat dans le vide spatial, les torpilles disposent d'une portée de menace importante contre les vaisseaux.";"Très probablement. Conçues pour le combat dans le vide, les torpilles ont une grande portée contre les vaisseaux.";"125";"143";"113";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"109";"4811f3aec7ae2a1c";"The anomaly is likely to collapse very soon.";"L'anomalie va probablement s'effondrer très bientôt.";"L'anomalie va sûrement s'effondrer bientôt.";"44";"52";"43";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"110";"4514f3acc4a92c1c";"Damage is severe--an emergency reboot would have been required.";"Les dégâts sont importants. Un redémarrage d'urgence aurait été nécessaire.";"Dégâts sévères: un redémarrage d'urgence aurait été requis.";"63";"75";"59";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"112";"4813a2fe92f22c1c";"I'm afraid we have no choice but to fire upon the Tick until it is destroyed...";"J'ai bien peur que nous n'ayons d'autre choix que de tirer sur le Tick jusqu'à sa destruction...";"Je crains qu'il faille tirer sur le Tick jusqu'à sa destruction...";"79";"96";"66";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"113";"4d40a5fccffc2c1c";"Another pod...";"Encore une capsule...";"Capsule bis...";"14";"21";"14";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"116";"1941f7fcc0f82e1c";"I believe that once we clear the wreckage, we should have sufficient room to maneuver and avoid further Ticks. However... direct confrontation is currently our only option.";"Je pense qu'une fois sortis de l'épave, nous aurons assez d'espace pour manoeuvrer et éviter d'autres Ticks. Cependant... pour l'instant, l'affrontement direct est notre seule option.";"Une fois hors de l'épave, nous aurons assez d'espace pour éviter les Ticks. Mais... pour l'instant, le combat direct est notre seule option.";"172";"183";"140";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"117";"4c11a1a095fb7a1c";"Or we have already disrupted those events from occurring...";"Ou bien nous avons déjà empêché ces événements de se produire...";"Ou nous avons déjà empêché ces événements de se produire...";"59";"64";"59";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"118";"4b14f8aa91f97b1c";"I believe that once we clear the wreckage, we should have sufficient room to maneuver and avoid further Ticks. However... direct confrontation is currently our only option.";"Je pense qu'une fois sortis de l'épave, nous aurons assez d'espace pour manoeuvrer et éviter d'autres Ticks. Cependant... pour l'instant, l'affrontement direct est notre seule option.";"Une fois hors de l'épave, nous aurons assez d'espace pour éviter les Ticks. Mais... pour l'instant, le combat direct est notre seule option.";"172";"183";"140";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"119";"1e1da1f9c6fd7b1c";"I believe that once we clear the wreckage, we should have sufficient room to maneuver and avoid further Ticks. However... direct confrontation is currently our only option.";"Je pense qu'une fois sortis de l'épave, nous aurons assez d'espace pour manoeuvrer et éviter d'autres Ticks. Cependant... pour l'instant, l'affrontement direct est notre seule option.";"Une fois hors de l'épave, nous aurons assez d'espace pour éviter les Ticks. Mais... pour l'instant, le combat direct est notre seule option.";"172";"183";"140";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"122";"4c16f1abcffb7d1c";"It appears sustained fire will be required to defeat the Tick...";"Il semble qu'un tir soutenu soit nécessaire pour vaincre le Tick...";"Il semble qu'un tir soutenu soit nécessaire pour vaincre le Tick";"64";"67";"64";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"124";"4e47f0ae95ae261d";"It appears to be in operable condition. Given the surrounding damage, that is impressive.";"Elle semble encore en état de fonctionner. Vu les dégâts environnants, c'est impressionnant.";"Elle semble opérationnelle. Vu les dégâts autour, c'est impressionnant.";"89";"92";"71";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"125";"4e11f1a894fa271d";"It appears you took winning quite seriously: 23 to 11 was a decisive victory.";"On dirait que vous preniez la victoire très au sérieux : 23 à 11, c'était sans appel.";"Vous teniez à gagner : 23 à 11, c'était une victoire sans appel.";"77";"85";"64";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"126";"4f1da6a8c4a9291d";"We failed.";"Nous avons échoué.";"Échec.";"10";"18";"6";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"127";"4b47f0adc0fa291d";"I am an advanced tactical AI. Between situational analysis, predictive heuristics, and extensive experience... I am confident my results will exceed those of my 'ancestors.'";"Je suis une IA tactique avancée. Entre l'analyse de situation, les heuristiques prédictives et ma grande expérience... je suis certain que mes résultats dépasseront ceux de mes "" ancêtres "".";"Je suis une IA tactique avancée. Analyse, heuristiques prédictives et expérience me rendent confiant : je surpasserai mes « ancêtres ».";"173";"190";"135";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"128";"4813f9fe91ab2b1d";"An entire civilian fleet... would have--or will--make an easy target.";"Toute une flotte civile... aurait constitué, ou constituera, une cible facile.";"Une flotte civile entière... aurait été, ou sera, une cible facile.";"69";"78";"67";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"129";"4c1df0fe92f82d1d";"I'm afraid we have no choice but to fire upon the Tick until it is destroyed...";"J'ai bien peur que nous n'ayons d'autre choix que de tirer sur le Tick jusqu'à sa destruction...";"Je crains qu'il faille tirer sur le Tick jusqu'à sa destruction...";"79";"96";"66";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"131";"4c46f8adc0fc2d1d";"It is as Delta Six's transmission indicated: they are unable to reboot.";"C'est bien ce qu'indiquait la transmission de Delta Six : ils sont incapables de redémarrer.";"Comme l'indiquait Delta Six : ils sont incapables de redémarrer.";"71";"92";"64";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"132";"1d1cf7a8c4ab2f1d";"I'm afraid we have no choice but to fire upon the Tick until it is destroyed...";"J'ai bien peur que nous n'ayons d'autre choix que de tirer sur le Tick jusqu'à sa destruction...";"Je crains qu'il faille tirer sur le Tick jusqu'à sa destruction...";"79";"96";"66";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"133";"1e12a6ad91f82f1d";"Indeed. It is decidedly different from the 'physical' travel we performed aboard the Astraea.";"En effet. C'est clairement différent du voyage "" physique "" que nous avons effectué à bord de l'Astraea.";"En effet. C'est très différent du voyage « physique » fait à bord de l'Astraea.";"93";"104";"79";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"134";"4d11a3a1c2fc791d";"Are you now able to estimate the time until collapse?";"Pouvez-vous maintenant estimer le temps restant avant l'effondrement ?";"Pouvez-vous estimer le temps avant l'effondrement?";"53";"70";"50";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"135";"4847f1abc1fc7b1d";"Agreed.";"D'accord.";"Entendu";"7";"9";"7";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"136";"4c41f7fd91ff261f";"Dr. Harlan and the Captain must be doing all they can, but we likely don't have much time left...";"Le Dr Harlan et la capitaine doivent faire tout leur possible, mais il ne nous reste probablement plus beaucoup de temps...";"Le Dr Harlan et la capitaine font sûrement tout leur possible, mais il nous reste peu de temps...";"97";"123";"97";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"138";"4c1df7aac2ae281f";"Jack, the anomaly is pulsing regularly now... it must be close to collapsing.";"Jack, l'anomalie pulse maintenant à intervalles réguliers... elle doit être proche de l'effondrement.";"Jack, l'anomalie pulse régulièrement... elle doit être près de s'effondrer.";"77";"101";"75";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"139";"4547f0fac2f9281f";"I'm unsure, but it can't be long.";"Je ne sais pas, mais ça ne peut plus être très long.";"Je sais pas, mais ce sera court.";"33";"52";"32";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"143";"1913a3a1c4fd791f";"I'm afraid we have no choice but to fire upon the Tick until it is destroyed...";"J'ai bien peur que nous n'ayons d'autre choix que de tirer sur le Tick jusqu'à sa destruction...";"Je crains qu'il faille tirer sur le Tick jusqu'à sa destruction...";"79";"96";"66";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"144";"4415a2a0c6fe7b1f";"The third pod...";"La troisième capsule...";"3e capsule...";"16";"23";"13";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"147";"4b42f8aa95ff7d1f";"Shortly after that moment, one of the nearby torpedoes activated. Athena attempted evasive maneuvers, but the device's tracking was superior.";"Peu après, l'une des torpilles proches s'est activée. Athena a tenté des manoeuvres d'évitement, mais le système de poursuite de l'engin était supérieur.";"Peu après, une torpille s'est activée. Athena a tenté d'esquiver, mais le suivi de l'engin était supérieur.";"141";"153";"107";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"148";"4e17f7a9c2a92640";"Understood. I'm moving as quickly as possible.";"Compris. Je me déplace aussi vite que possible.";"Compris. Je me déplace aussi vite que possible";"46";"47";"46";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"149";"491cf4ae94ab2a40";"...given the report on Delta Squad's status, this loss was to be expected.";"...compte tenu du rapport sur l'état de l'escouade Delta, cette perte était prévisible.";"...vu l'état de l'escouade Delta, cette perte était prévisible.";"74";"87";"63";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"150";"1d15f6a8c7fc2a40";"Indeed.";"En effet.";"Oui.";"7";"9";"4";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"151";"1a42a5a196f22b40";"Another shell from Delta Squad.";"Encore un châssis de l'escouade Delta.";"Autre châssis de Delta Squad.";"31";"38";"29";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"152";"4b42f0afc6fc2b40";"I believe that once we clear the wreckage, we should have sufficient room to maneuver and avoid further Ticks. However... direct confrontation is currently our only option.";"Je pense qu'une fois sortis de l'épave, nous aurons assez d'espace pour manoeuvrer et éviter d'autres Ticks. Cependant... pour l'instant, l'affrontement direct est notre seule option.";"Une fois hors de l'épave, nous aurons assez d'espace pour éviter les Ticks. Mais... pour l'instant, le combat direct est notre seule option.";"172";"183";"140";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"153";"4b16f6fac7af2c40";"Its fusion core should provide ample power for the bridge... or at least what's left of it.";"Son coeur à fusion devrait fournir largement assez d'énergie à la passerelle... ou du moins à ce qu'il en reste.";"Son cœur à fusion devrait largement alimenter la passerelle... ou ce qu'il en reste.";"91";"112";"84";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"155";"4a11f4f9c2ac2d40";"It appears sustained fire will be required to defeat the Tick...";"Il semble qu'un tir soutenu soit nécessaire pour vaincre le Tick...";"Il semble qu'un tir soutenu soit nécessaire pour vaincre le Tick";"64";"67";"64";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"156";"1a13f5fcc0f92e40";"That coincidence is... peculiar...";"Cette coincidence est... étrange...";"Ce hasard est étrange...";"34";"35";"24";"FINAL_TEST_FIX"
"74";"179";"157";"4d15f5fa94a97940";"This reactor should sustain the beacon for a significant duration.";"Ce réacteur devrait alimenter la balise pendant une durée considérable.";"Ce réacteur devrait alimenter la balise très longtemps.";"66";"71";"55";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"158";"4c12a1fc94ff7940";"How so?";"Comment ça ?";"Comment";"7";"12";"7";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"159";"4a17a3f9c1ae7a40";"Damage is severe--an emergency reboot would have been required.";"Les dégâts sont importants. Un redémarrage d'urgence aurait été nécessaire.";"Dégâts sévères: un redémarrage d'urgence aurait été requis.";"63";"75";"59";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"160";"4e41f5fd94ff7d40";"Is it still stable?";"Est-elle toujours stable ?";"C'est encore stable";"19";"26";"19";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"161";"491cf3a0c7fc7e40";"Another pulse.";"Une nouvelle impulsion.";"Nouvelle onde";"14";"23";"13";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"162";"4e12f0ad96f32641";"We can't have much time left.";"Il ne doit plus nous rester beaucoup de temps.";"Il reste peu de temps.";"29";"46";"22";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"163";"4f12a2fac0fc2641";"The heightened radiation is causing your shield to deplete rapidly. If levels become critical, remain in shadow to allow shield re-generation.";"Les radiations élevées épuisent rapidement votre bouclier. Si son niveau devient critique, restez dans l'ombre pour lui permettre de se régénérer.";"Les radiations élevées épuisent vite votre bouclier. Si son niveau devient critique, restez dans l'ombre pour lui permettre de se régénérer.";"142";"146";"140";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"165";"4b12f5adc3a82841";"Dr. Harlan's findings indicated that a sort of 'catalyzing substance' is introduced, causing the base genetic material to rapidly form into the spores characteristic of detonation.";"Les conclusions du Dr Harlan indiquaient qu'une sorte de "" substance catalytique "" est introduite, provoquant la transformation rapide du matériel génétique de base en spores caractéristiques de la détonation.";"Le Dr Harlan a montré qu'une « substance catalytique » transforme rapidement le matériel génétique de base en spores de détonation.";"180";"209";"131";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"166";"4c46f6a096af2b41";"I'm afraid we have no choice but to fire upon the Tick until it is destroyed...";"J'ai bien peur que nous n'ayons d'autre choix que de tirer sur le Tick jusqu'à sa destruction...";"Je crains qu'il faille tirer sur le Tick jusqu'à sa destruction...";"79";"96";"66";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"167";"1f46a5adc6fa2b41";"You're referring to our current method of 'digital' time-travel?";"Vous parlez de notre méthode actuelle de voyage temporel "" numérique "" ?";"Vous parlez de notre voyage temporel «numérique» actuel?";"64";"72";"56";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"74";"179";"168";"4b13f5fa95fe2b41";"I'm afraid we have no choice but to fire upon the Tick until it is destroyed...";"J'ai bien peur que nous n'ayons d'autre choix que de tirer sur le Tick jusqu'à sa destruction...";"Je crains qu'il faille tirer sur le Tick jusqu'à sa destruction...";"79";"96";"66";"GLOBAL_DIALOGUE_CHAR_LIMITED"
